2023-03-14 12:33:06,362 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', "O'Brien, Kelland", '1001.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,376 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Oldani, Stefano', '601.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,393 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Oss, Daniel', '801.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,437 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Page, Hugo', '501.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,455 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Pasqualon, Andrea', '401.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,499 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Pedersen, Casper', '801.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,517 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Pedersen, Mads', '15.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,560 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Penhoet, Paul', '501.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,577 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Philipsen, Jasper', '21.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,622 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Piccolo, Andrea', '401.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,640 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Pidcock, Tom', '21.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,656 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Planckaert, Baptiste', '601.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,702 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Plapp, Luke', '601.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,718 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Pogacar, Tadej', '7.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,763 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Politt, Nils', '601.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,781 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Quinn, Sean', '401.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,827 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Restrepo, Jhonatan', '1001.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,848 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Rodriguez, Carlos', '801.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,861 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Rojas, José Joaquín', '1001.0', '2023/03/14 12:33:02')
